"","X","incident_id","data_year","ori","pug_agency_name","pub_agency_unit","agency_type_name","state_abbr","state_name","division_name","region_name","population_group_code","population_group_description","incident_date","adult_victim_count","juvenile_victim_count","total_offender_count","adult_offender_count","juvenile_offender_count","offender_race","offender_ethnicity","victim_count","offense_name","total_individual_victims","location_name","bias_desc","victim_types","multiple_offense","multiple_bias","Anti.Black.or.African.American","Anti.White","Anti.Arab","Anti.Protestant","Anti.Islamic..Muslim.","Anti.Gay..Male.","Anti.Asian","Anti.Catholic","Anti.Multiple.Religions..Group","Anti.Hispanic.or.Latino","Anti.Lesbian..Female.","Anti.Other.Race.Ethnicity.Ancestry","Anti.Jewish","Anti.American.Indian.or.Alaska.Native","Anti.Lesbian..Gay..Bisexual..or.Transgender..Mixed.Group.","Anti.Heterosexual","Anti.Atheism.Agnosticism","Anti.Bisexual","Anti.Physical.Disability","Anti.Mental.Disability","Anti.Jehovah.s.Witness","Anti.Church.of.Jesus.Christ","Anti.Buddhist","Anti.Sikh","Anti.Other.Christian","Anti.Hindu","Anti.Eastern.Orthodox..Russian..Greek..Other.","Anti.Transgender","Anti.Gender.Non.Conforming","Anti.Male","Aggravated.Assault","Intimidation","Simple.Assault","Robbery","Destruction.Damage.Vandalism.of.Property","Murder.and.Nonnegligent.Manslaughter","Arson","Burglary.Breaking...Entering","Not.Specified","Rape","Motor.Vehicle.Theft","Drug.Narcotic.Violations","Theft.From.Motor.Vehicle","All.Other.Larceny","Shoplifting","Weapon.Law.Violations","Theft.of.Motor.Vehicle.Parts.or.Accessories","Counterfeiting.Forgery","Fondling","Kidnapping.Abduction","Theft.From.Building","Pornography.Obscene.Material","Embezzlement","Purse.snatching","Drug.Equipment.Violations","Credit.Card.Automated.Teller.Machine.Fraud","Sexual.Assault.With.An.Object","False.Pretenses.Swindle.Confidence.Game","Pocket.picking","Welfare.Fraud","Extortion.Blackmail","Stolen.Property.Offenses","Incest","Negligent.Manslaughter","Sodomy","Statutory.Rape","Theft.From.Coin.Operated.Machine.or.Device","Impersonation","Prostitution","Wire.Fraud","Assisting.or.Promoting.Prostitution","Purchasing.Prostitution","Bribery","Identity.Theft","Human.Trafficking..Commercial.Sex.Acts","Hacking.Computer.Invasion","Betting.Wagering","Animal.Cruelty","Gambling.Equipment.Violation","Human.Trafficking..Involuntary.Servitude","Treason","Federal.Liquor.Offenses","anti_lgbt","StatePop"
"1252",1252,1339781,2020,"NY0303000","New York","","City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over","8/1/20",NA,NA,1,NA,NA,"Black or African American","Not Specified",1,"Aggravated Assault",1,"Residence/Home","Anti-Transgender","Individual","S","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20104710
"1253",1253,1456550,2020,"NY0140100","Buffalo","","City","NY","New York","Middle Atlantic","Northeast","1C","Cities from 250,000 thru 499,999","11/17/20",1,0,1,1,0,"White","Hispanic or Latino",1,"Intimidation",1,"Cyberspace","Anti-Transgender","Individual","S","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20104710
"1254",1254,1403237,2020,"OHCLP0000","Cleveland","","City","OH","Ohio","East North Central","Midwest","1C","Cities from 250,000 thru 499,999","8/29/20",1,0,2,2,0,"Black or African American","Multiple",1,"Simple Assault",1,"Residence/Home","Anti-Transgender","Individual","S","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11798292
"1255",1255,1406018,2020,"OHCLP0000","Cleveland","","City","OH","Ohio","East North Central","Midwest","1C","Cities from 250,000 thru 499,999","3/12/20",1,0,2,1,1,"White","Multiple",1,"Simple Assault",1,"Other/Unknown","Anti-Gender Non-Conforming","Individual","S","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11798292
"1256",1256,1459798,2020,"OH0650000","Pickaway","","County","OH","Ohio","East North Central","Midwest","9B","MSA counties from 25,000 thru 99,999","1/17/20",0,1,1,1,0,"Native Hawaiian or Other Pacific Islander","Not Specified",1,"Sodomy",1,"Residence/Home","Anti-Gender Non-Conforming","Individual","S","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11798292
"1257",1257,1459808,2020,"OHCOP0000","Columbus","","City","OH","Ohio","East North Central","Midwest","1B","Cities from 500,000 thru 999,999","3/7/20",0,0,1,1,0,"White","Not Specified",1,"Drug/Narcotic Violations",0,"Residence/Home","Anti-Gender Non-Conforming","Society/Public","S","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11798292
"1258",1258,1459867,2020,"OHCLP0000","Cleveland","","City","OH","Ohio","East North Central","Midwest","1C","Cities from 250,000 thru 499,999","3/2/20",1,0,1,1,0,"Black or African American","Unknown",1,"All Other Larceny",1,"Residence/Home","Anti-Transgender","Individual","S","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11798292
"1259",1259,1459945,2020,"OHCLP0000","Cleveland","","City","OH","Ohio","East North Central","Midwest","1C","Cities from 250,000 thru 499,999","4/20/20",1,0,1,1,0,"White","Not Hispanic or Latino",1,"All Other Larceny",1,"Residence/Home","Anti-Transgender","Individual","S","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11798292
"1260",1260,1459946,2020,"OHCLP0000","Cleveland","","City","OH","Ohio","East North Central","Midwest","1C","Cities from 250,000 thru 499,999","5/13/20",1,0,1,1,0,"Black or African American","Not Hispanic or Latino",1,"Simple Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Transgender","Law Enforcement Officer","S","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11798292
"1261",1261,1459982,2020,"OHCLP0000","Cleveland","","City","OH","Ohio","East North Central","Midwest","1C","Cities from 250,000 thru 499,999","6/28/20",1,0,0,NA,NA,"Not Specified","Not Specified",1,"Destruction/Damage/Vandalism of Property",1,"Residence/Home","Anti-Transgender","Individual","S","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11798292
"1262",1262,1460024,2020,"OHCOP0000","Columbus","","City","OH","Ohio","East North Central","Midwest","1B","Cities from 500,000 thru 999,999","11/25/20",1,0,1,1,0,"Black or African American","Not Specified",1,"Destruction/Damage/Vandalism of Property",1,"Residence/Home","Anti-Gender Non-Conforming","Individual","S","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11798292
"1263",1263,1460026,2020,"OHCOP0000","Columbus","","City","OH","Ohio","East North Central","Midwest","1B","Cities from 500,000 thru 999,999","11/8/20",1,0,1,1,0,"Unknown","Hispanic or Latino",2,"Destruction/Damage/Vandalism of Property;Simple Assault",1,"Residence/Home","Anti-Gender Non-Conforming;Anti-White","Individual","M","M",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11798292
"1264",1264,1460028,2020,"OHCOP0000","Columbus","","City","OH","Ohio","East North Central","Midwest","1B","Cities from 500,000 thru 999,999","11/1/20",1,0,1,1,0,"Black or African American","Not Specified",1,"Destruction/Damage/Vandalism of Property",1,"Residence/Home","Anti-Gender Non-Conforming","Individual","S","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11798292
"1265",1265,1460045,2020,"OHCLP0000","Cleveland","","City","OH","Ohio","East North Central","Midwest","1C","Cities from 250,000 thru 499,999","7/8/20",1,1,1,1,0,"Black or African American","Not Hispanic or Latino",2,"Intimidation",2,"Other/Unknown","Anti-Transgender","Individual","S","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11798292
"1266",1266,1460061,2020,"OHCLP0000","Cleveland","","City","OH","Ohio","East North Central","Midwest","1C","Cities from 250,000 thru 499,999","8/16/20",1,0,1,1,0,"White","Not Hispanic or Latino",1,"Simple Assault",1,"Residence/Home","Anti-Gender Non-Conforming","Individual","S","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11798292
"1267",1267,1460064,2020,"OHCLP0000","Cleveland","","City","OH","Ohio","East North Central","Midwest","1C","Cities from 250,000 thru 499,999","8/17/20",1,0,0,NA,NA,"Not Specified","Not Specified",1,"Intimidation",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Transgender","Individual","S","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11798292
"1268",1268,1460080,2020,"OHCLP0000","Cleveland","","City","OH","Ohio","East North Central","Midwest","1C","Cities from 250,000 thru 499,999","9/26/20",0,0,0,NA,NA,"Not Specified","Not Specified",1,"Weapon Law Violations",0,"Residence/Home","Anti-Transgender","Society/Public","S","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11798292
"1269",1269,1460081,2020,"OHCLP0000","Cleveland","","City","OH","Ohio","East North Central","Midwest","1C","Cities from 250,000 thru 499,999","9/8/20",1,0,1,1,0,"White","Hispanic or Latino",1,"All Other Larceny",1,"Residence/Home","Anti-Transgender","Individual","S","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11798292
"1270",1270,1460091,2020,"OHCOP0000","Columbus","","City","OH","Ohio","East North Central","Midwest","1B","Cities from 500,000 thru 999,999","12/19/20",1,0,1,1,0,"Black or African American","Not Specified",1,"Simple Assault",1,"Residence/Home","Anti-Gender Non-Conforming","Individual","S","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11798292
"1271",1271,1460094,2020,"OHCLP0000","Cleveland","","City","OH","Ohio","East North Central","Midwest","1C","Cities from 250,000 thru 499,999","2/6/20",1,0,0,NA,NA,"Not Specified","Not Specified",1,"Destruction/Damage/Vandalism of Property",1,"Parking/Drop Lot/Garage","Anti-Transgender","Individual","S","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11798292
"1272",1272,1460095,2020,"OHCLP0000","Cleveland","","City","OH","Ohio","East North Central","Midwest","1C","Cities from 250,000 thru 499,999","10/8/20",2,0,1,1,0,"Black or African American","Not Hispanic or Latino",2,"Intimidation",2,"Residence/Home","Anti-Transgender","Individual","S","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11798292
"1273",1273,1460096,2020,"OHCLP0000","Cleveland","","City","OH","Ohio","East North Central","Midwest","1C","Cities from 250,000 thru 499,999","10/15/20",2,0,1,1,0,"White","Not Hispanic or Latino",2,"Intimidation",2,"Residence/Home","Anti-Transgender","Individual","S","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11798292
"1274",1274,1460099,2020,"OHCLP0000","Cleveland","","City","OH","Ohio","East North Central","Midwest","1C","Cities from 250,000 thru 499,999","10/23/20",1,0,0,NA,NA,"Not Specified","Not Specified",1,"All Other Larceny",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Transgender","Individual","S","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11798292
"1275",1275,1460114,2020,"OHCLP0000","Cleveland","","City","OH","Ohio","East North Central","Midwest","1C","Cities from 250,000 thru 499,999","11/13/20",1,0,0,NA,NA,"Not Specified","Not Specified",1,"Robbery",1,"Service/Gas Station","Anti-Transgender","Individual","S","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11798292
"1276",1276,1460115,2020,"OHCLP0000","Cleveland","","City","OH","Ohio","East North Central","Midwest","1C","Cities from 250,000 thru 499,999","11/14/20",0,1,1,0,1,"Black or African American","Unknown",1,"Fondling",1,"Residence/Home","Anti-Transgender","Individual","S","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11798292
"1277",1277,1460271,2020,"OH0710100","Chillicothe","","City","OH","Ohio","East North Central","Midwest","5","Cities from 10,000 thru 24,999","6/24/20",1,0,1,1,0,"White","Hispanic or Latino",1,"Theft From Building",1,"Residence/Home","Anti-Gender Non-Conforming","Individual","S","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11798292
"1278",1278,1460272,2020,"OH0710100","Chillicothe","","City","OH","Ohio","East North Central","Midwest","5","Cities from 10,000 thru 24,999","7/25/20",1,0,1,1,0,"White","Not Hispanic or Latino",1,"Destruction/Damage/Vandalism of Property",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Gender Non-Conforming","Individual","S","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11798292
"1279",1279,1460275,2020,"OH0710100","Chillicothe","","City","OH","Ohio","East North Central","Midwest","5","Cities from 10,000 thru 24,999","10/30/20",1,0,0,NA,NA,"Not Specified","Not Specified",1,"All Other Larceny",1,"Residence/Home","Anti-Gender Non-Conforming","Individual","S","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11798292
"1280",1280,1460641,2020,"OH0680000","Preble","","County","OH","Ohio","East North Central","Midwest","8C","Non-MSA counties from 10,000 thru 24,999","1/31/20",0,0,1,1,0,"White","Not Hispanic or Latino",1,"Drug/Narcotic Violations",0,"Highway/Road/Alley/Street/Sidewalk","Anti-Gender Non-Conforming","Society/Public","S","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11798292
"1281",1281,1460643,2020,"OH0761100","North Canton","","City","OH","Ohio","East North Central","Midwest","5","Cities from 10,000 thru 24,999","3/31/20",1,0,1,1,0,"Unknown","Not Specified",1,"Intimidation",1,"Residence/Home","Anti-Bisexual","Individual","S","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11798292
"1282",1282,1460664,2020,"OHCLP0000","Cleveland","","City","OH","Ohio","East North Central","Midwest","1C","Cities from 250,000 thru 499,999","12/25/20",2,0,1,1,0,"White","Not Hispanic or Latino",2,"Destruction/Damage/Vandalism of Property",2,"Other/Unknown","Anti-Transgender","Individual","S","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11798292
"1283",1283,1460669,2020,"OHCOP0000","Columbus","","City","OH","Ohio","East North Central","Midwest","1B","Cities from 500,000 thru 999,999","11/16/20",1,0,1,1,0,"White","Not Specified",1,"Intimidation",1,"Residence/Home","Anti-Gender Non-Conforming","Individual","S","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11798292
"1284",1284,1460844,2020,"OHCLP0000","Cleveland","","City","OH","Ohio","East North Central","Midwest","1C","Cities from 250,000 thru 499,999","9/17/20",1,0,1,1,0,"White","Not Specified",1,"Simple Assault",1,"Residence/Home","Anti-Transgender","Individual","S","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11798292
"1285",1285,1455571,2020,"OK0550600","Oklahoma City","","City","OK","Oklahoma","West South Central","South","1B","Cities from 500,000 thru 999,999","9/16/20",1,0,1,0,0,"White","Not Specified",2,"Motor Vehicle Theft;Theft From Motor Vehicle",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Transgender","Individual","M","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3965234
"1286",1286,1404184,2020,"OR0030000","Clackamas","","County","OR","Oregon","Pacific","West","9A","MSA counties 100,000 or over","7/7/20",1,0,3,0,3,"Unknown","Unknown",1,"Robbery",1,"Park/Playground","Anti-Transgender","Individual","S","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4245044
"1287",1287,1405248,2020,"OR0150000","Jackson","","County","OR","Oregon","Pacific","West","9B","MSA counties from 25,000 thru 99,999","3/5/20",1,0,2,2,0,"White","Not Hispanic or Latino",1,"Intimidation",1,"Residence/Home","Anti-Transgender","Individual","S","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4245044
"1288",1288,1454178,2020,"OR0200200","Eugene","","City","OR","Oregon","Pacific","West","2","Cities from 100,000 thru 249,999","1/22/20",1,0,1,1,0,"White","Unknown",2,"Aggravated Assault;Kidnapping/Abduction",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Transgender","Individual","M","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4245044
"1289",1289,1454182,2020,"OR0200200","Eugene","","City","OR","Oregon","Pacific","West","2","Cities from 100,000 thru 249,999","1/16/20",1,0,0,NA,NA,"Not Specified","Not Specified",1,"Simple Assault",1,"Residence/Home","Anti-Gender Non-Conforming","Individual","S","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4245044
"1290",1290,1454805,2020,"OR0030700","Oregon City","","City","OR","Oregon","Pacific","West","4","Cities from 25,000 thru 49,999","8/5/20",1,0,0,NA,NA,"Not Specified","Not Specified",1,"Destruction/Damage/Vandalism of Property",1,"Residence/Home","Anti-Transgender","Individual","S","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4245044
"1291",1291,1454816,2020,"OR0240200","Salem","","City","OR","Oregon","Pacific","West","2","Cities from 100,000 thru 249,999","6/8/20",1,0,1,1,0,"White","Not Hispanic or Latino",1,"Simple Assault",1,"Convenience Store","Anti-Transgender","Individual","S","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4245044
